timestamp|||text|||length|||has_url|||has_doi|||type
2025-11-09 14:48:30|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post “The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 14:50:07|||Evans, A. C., Jr., Garbarino, J., Bocanegra, E., Kinscherff, R. T., & Márquez-Greene, N. (2019, August 8–11). _Gun violence: An event on the power of community_ [Conference presentation]. APA 2019 Con...|||203|||False|||False|||other
2025-11-09 14:59:05|||Joly, J. F., Stapel, D. A., & Lindenberg, S. M. (2008). Silence and table manners: When environments activate norms. _Personality and Social Psychology Bulletin_, _34_(8), 1047–1056. https://doi.org/1...|||203|||True|||True|||journal_article
2025-11-09 15:00:01|||Joly, J. F., Stapel, D. A., & Lindenberg, S. M. (2008). Silence and table manners: When environments activate norms. _Personality and Social Psychology Bulletin_, _34_(8), 1047–1056. https://doi.org/1...|||203|||True|||True|||journal_article
2025-11-09 15:06:19|||Roedler, R. (2020). Assessment and management of patients with diabetes mellitus. In M. El Hussein, J. Osuji, J. L. Hinkle, & K. H. Cheever (Eds.), Brunner & Suddarth's textbook of medical-surgical nu...|||203|||False|||False|||book
2025-11-09 15:06:19|||Roedler, R. (2020). Assessment and management of patients with diabetes mellitus. In M. El Hussein, J. Osuji, J. L. Hinkle, & K. H. Cheever (Eds.), Brunner & Suddarth's textbook of medical-surgical nu...|||203|||False|||False|||book
2025-11-09 15:06:31|||U.S. Department of the Interior. (2020, January 10). _Like frosting on a cake, snow coats and clings to the hoodoos at Bryce Canyon National Park in Utah_ [Image attached] [Status update]. Facebook. R...|||203|||False|||False|||book
2025-11-09 15:10:48|||Roedler, R. (2020). Assessment and management of patients with diabetes mellitus. In M. El Hussein, J. Osuji, J. L. Hinkle, & K. H. Cheever (Eds.), Brunner & Suddarth's textbook of medical-surgical nu...|||203|||False|||False|||book
2025-11-09 15:10:49|||Roedler, R. (2020). Assessment and management of patients with diabetes mellitus. In M. El Hussein, J. Osuji, J. L. Hinkle, & K. H. Cheever (Eds.), Brunner & Suddarth's textbook of medical-surgical nu...|||203|||False|||False|||book
2025-11-09 15:11:15|||Cacioppo, S. (2019, April 25–28). _Evolutionary theory of social connections: Past, present, and future_ [Conference presentation abstract]. Ninety-ninth annual convention of the Western Psychological...|||203|||False|||False|||other
2025-11-09 16:03:05|||Department of Health and Ageing. (2012). _Aboriginal and Torres Strait Islander health performance framework 2012 report_. https://www.health.gov.au/internet/publications/publishing.nsf/Content/oatsih...|||203|||True|||False|||government_document
2025-11-09 16:56:30|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post “The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 16:57:08|||Roedler, R. (2020). Assessment and management of patients with diabetes mellitus. In M. El Hussein, J. Osuji, J. L. Hinkle, & K. H. Cheever (Eds.), Brunner & Suddarth's textbook of medical-surgical nu...|||203|||False|||False|||book
2025-11-09 16:58:21|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post "The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 16:59:46|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post "The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 17:01:21|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post "The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 17:29:27|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post "The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 18:10:46|||joachimr., & smithj. (2019, November 19). We are relying on APA as our university style format - the university is located in Germany (Kassel). So I [Comment on the blog post “The transition to sevent...|||203|||False|||False|||academic_material
2025-11-09 18:15:56|||Environmental Protection Agency. (2021). Climate change. Retrieved from https://www.epa.gov/climatechange/...|||109|||True|||False|||government_document
2025-11-09 18:55:40|||Blumer, H. (1969). _Symbolic interactionism : perspective and method_. University of California Press.|||102|||False|||False|||academic_material
2025-11-09 19:17:09|||ReferencesCenters for Medicare & Medicaid Services. (2023). _Hospital-acquired condition reduction program overview._ https://www.cms.govCreswell, J. W., & Poth, C. N. (2018). _Qualitative inquiry and...|||203|||True|||False|||government_document
2025-11-09 19:20:24|||Chaffin, M., Letourneau, E., & Silovsky, J. F. (2002). _Adults, adolescents, and children who sexually abuse children: A developmental perspective._ In J. E. B. Myers (Ed.), **The APSAC Handbook on Ch...|||203|||False|||False|||book
2025-11-09 19:20:54|||ReferencesCenters for Medicare & Medicaid Services. (2023). _Hospital-acquired condition reduction program overview._ https://www.cms.govCreswell, J. W., & Poth, C. N. (2018). _Qualitative inquiry and...|||203|||True|||False|||government_document
2025-11-09 19:20:56|||Chaffin, M., Letourneau, E., & Silovsky, J. F. (2002). _Adults, adolescents, and children who sexually abuse children: A developmental perspective._ In J. E. B. Myers (Ed.), **The APSAC Handbook on Ch...|||203|||False|||False|||book
2025-11-09 19:22:23|||ReferencesCenters for Medicare & Medicaid Services. (2023). _Hospital-acquired condition reduction program overview._ https://www.cms.govCreswell, J. W., & Poth, C. N. (2018). _Qualitative inquiry and...|||203|||True|||False|||government_document
2025-11-10 01:33:07|||Norton, K., & Olds, T. (2001). Morphological evolution of athletes over the 20th century. Sports Medicine, 31(11), 763-783....|||126|||False|||False|||other
2025-11-10 02:18:55|||Litchman, M. (2023) Qualitative Research in Education: A User’s Guide. New York: Routledge....|||94|||False|||False|||other
2025-11-10 02:19:12|||Litchman, M. (2023) Qualitative Research in Education: A User’s Guide. New York: Routledge....|||94|||False|||False|||other
2025-11-10 02:51:25|||Card, J. J. (2018). Spooky archaeology: Myth and the science of the past. University of New Mexico Press....|||108|||False|||False|||academic_material
2025-11-10 03:23:49|||Nursing goes beyond being a diverse healthcare profession; it is a values-driven calling that demands a profound commitment, where ethical decision-making, accountability, and trust form the pillars o...|||203|||False|||False|||other
2025-11-10 03:25:21|||**References: **|||16|||False|||False|||other
2025-11-10 03:30:33|||https://bioscops.com/muggsy-bogues-height/#Career_and_Achievements...|||69|||True|||False|||webpage
2025-11-10 03:57:59|||What Courtney Dauwalter learned in The pain cave (published 2023). (n.d.). https://www.nytimes.com/2023/08/31/sports/courtney-dauwalter-ultramarathon.html...|||157|||True|||False|||webpage
2025-11-10 05:09:30|||Ahmetov, I. I., & Fedotovskaya, O. N. (2015). Current progress in sports genomics. Advances in Clinical Chemistry, 70, 247-314. Bathgate, K. E., Bagley, J. R., Jo, E., Talmadge, R. J., Tobias, I. S., ...|||203|||False|||False|||other
2025-11-10 05:28:50|||Rowland, T. (2018). _Controversies in Exercise Science_. [Publisher details - add based on your course materials]...|||116|||False|||False|||other
2025-11-10 05:31:16|||Webborn, N., Williams, A., McNamee, M., Bouchard, C., Pitsiladis, Y., Ahmetov, I., ... & Wang, G. (2015). Direct-to-consumer genetic testing for predicting sports performance and talent identification...|||203|||False|||False|||other
2025-11-10 05:45:29|||Rowland, T. (2018). _Controversies in exercise science_. Routledge....|||70|||False|||False|||other
2025-11-10 05:48:14|||Rowland (2018, Chapter 1) presents this controversy in _Controversies in Exercise Science_ as a clash between...|||112|||False|||False|||book
2025-11-10 07:34:06|||Cain, T., et al. (2025). Effects of cold-water immersion on health and wellbeing: A systematic review and meta-analysis. PLOS ONE, 20(1), e0317615.|||147|||False|||False|||other
2025-11-10 07:44:36|||Cain, T., Brinsley, J., Bennett, H., Nelson, M., Maher, C., & Singh, B. (2025). Effects of cold-water immersion on health and wellbeing: A systematic review and meta-analysis. PloS one, 20(1), e031761...|||203|||False|||False|||other
2025-11-10 08:37:10|||U.S. Environmental Protection Agency. (2019). EPA Enforcement Alert: EPA civil settlement. U.S. Environmental Protection Agency. **_https://echo.epa.gov/?need_sec_link=1&sec_link_scene=im_**  U.S. Env...|||203|||True|||False|||government_document
2025-11-10 08:38:07|||U.S. Environmental Protection Agency. (2019). EPA Enforcement Alert: EPA civil settlement. U.S. Environmental Protection Agency. **_https://echo.epa.gov/?need_sec_link=1&sec_link_scene=im_**  U.S. Env...|||203|||True|||False|||government_document
2025-11-10 11:23:46|||Abdulrahim, N.A., & Orosco, M.J. (2020). Culturally responsive mathematics teaching: a         research synthesis. The _Urban Review, _ _52_, 1–25. https://doi.org/10.1007/s11256-019         00509-2|||198|||True|||True|||journal_article
2025-11-10 11:24:57|||1.      **Zamaraite, I., Vysochanskii, Y. M., & Banys, J.** (2018). “Double hysteresis loops in proper uniaxial ferroelectrics.” _Physical Review Applied_, 10(3), 034017.→ _(Explains antiferroelectric...|||203|||False|||False|||other
2025-11-10 11:25:47|||1. **Zamaraite, I., Vysochanskii, Y. M., & Banys, J.** (2018). “Double hysteresis loops in proper uniaxial ferroelectrics.” _Physical Review Applied_, 10(3), 034017.→ _(Explains antiferroelectric-like...|||203|||False|||False|||other
2025-11-10 11:28:00|||**Zamaraite, I., Vysochanskii, Y. M., & Banys, J.** (2018). “Double hysteresis loops in proper uniaxial ferroelectrics.” _Physical Review Applied_, 10(3), 034017._(Explains antiferroelectric-like doub...|||203|||False|||False|||other
2025-11-10 11:31:34|||Walker, C. (1999) ‘Miscarriages of justice in principle and practice’, in C. Walkerand K. Starmer (eds) Miscarriages of Justice: A Review of Justice in Error. London:Blackstone Press...|||185|||False|||False|||other
2025-11-10 13:04:21|||Arora, G. (2020). Causes and effects of global warming. _European Journal of Molecular & Clinical Medicine, 7_(6), (pp.947-953) pdf_3629_cca275704c14d6aea692da05b7084ae0-libre.pdf|||179|||False|||False|||other
2025-11-10 13:05:31|||Arora, G. (2020). Causes and effects of global warming. _European Journal of Molecular & Clinical Medicine, 7_(6), (pp.947-953) pdf_3629_cca275704c14d6aea692da05b7084ae0-libre.pdf|||179|||False|||False|||other
2025-11-10 13:06:29|||Encyclopaedia Britannica. (2025, October 27). _Republican Party_. https://www.britannica.com/topic/Republican-Party|||115|||True|||False|||webpage
2025-11-10 13:42:36|||Wendt, A. (1992) _‘Anarchy is what states make of it: the social construction of power politics.’_ _International Organization_, 46(2).|||135|||False|||False|||other
2025-11-10 13:43:15|||Wendt, A. (1992) _‘Anarchy is what states make of it: the social construction of power politics.’_ _International Organization_, 46(2).|||135|||False|||False|||other
2025-11-10 18:02:38|||Our AI validates against official APA 7th Edition rules — more accurate than any generator or LLM....|||101|||False|||False|||other
2025-11-10 18:10:32|||opjiounoiuniounoiun...|||22|||False|||False|||other
2025-11-10 18:33:06|||adsdasdasd...|||13|||False|||False|||other
2025-11-10 20:29:59|||​​Hull, RB. (2025) _Water System Literature Review. _Virginia Tech. _https://docs.google.com/document/d/1I0iz2XVobJwmuy2sfdF5eVhcxdq00pw4Y53QgBKPCko/edit?tab=t.0_|||162|||True|||False|||webpage
2025-11-10 20:31:28|||​​Hull, RB. (2025) _Water System Literature Review. _Virginia Tech. _https://docs.google.com/document/d/1I0iz2XVobJwmuy2sfdF5eVhcxdq00pw4Y53QgBKPCko/edit?tab=t.0_|||162|||True|||False|||webpage
2025-11-10 23:31:24|||The topic for this paper is the impact of sea-level rise on tidal flooding in Boston, Massachusetts. Before reading this paper, I was aware that rising sea levels due to climate change put coastal cit...|||203|||False|||False|||other
2025-11-11 00:13:02|||Centers for Medicare & Medicaid Services. (2023). _Hospital-acquired condition reduction program overview._ https://www.cms.govCreswell, J. W., & Poth, C. N. (2018). _Qualitative inquiry and research ...|||203|||True|||False|||government_document
2025-11-11 02:38:01|||“Chapter 2, Race, Immigration, and Citizenship from the 1840s to the 1920s” in Race and Racisms: A Critical Approach, Third Edition by Tanya Golash- Boza (New York: Oxford University Press 2022)....|||198|||False|||False|||academic_material
2025-11-11 02:39:30|||“Chapter 2, Race, Immigration, and Citizenship from the 1840s to the 1920s” in Race and Racisms: A Critical Approach, Third Edition by Tanya Golash- Boza (New York: Oxford University Press 2022)....|||198|||False|||False|||academic_material
2025-11-11 03:18:21|||Hoang, T. D., et al. (2022). 2022 update on clinical management of Graves’ disease. Journal of Clinical Medicine, 11(18), 5557. https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9174594/|||181|||True|||False|||government_document
2025-11-11 03:20:24|||Gao, Y. (2024). Thyroid-stimulating receptor autoantibodies: Pathogenic mechanisms and clinical utility. Endocrinology Reviews. Advance online publication. https://doi.org/10.1016/j.endrev.2024.01.010...|||203|||True|||True|||journal_article
2025-11-11 03:22:47|||Gao, Y. (2024). Thyroid-stimulating receptor autoantibodies: Pathogenic mechanisms and clinical utility. Endocrinology Reviews. Advance online publication. https://doi.org/10.1016/j.endrev.2024.01.010...|||203|||True|||True|||journal_article
2025-11-11 03:24:06|||Gao, Y. (2024). Thyroid-stimulating receptor autoantibodies: Pathogenic mechanisms and clinical utility. Endocrinology Reviews. Advance online publication. https://doi.org/10.1016/j.endrev.2024.01.010...|||203|||True|||True|||journal_article
2025-11-11 03:41:13|||Gao, Y., Qiu, L., Yu, S., & Cheng, X. (2024). Thyroid-stimulating receptor autoantibodies: Pathogenic mechanisms and clinical utility. _Clinica Chimica Acta, 559_, 119700. https://doi.org/10.1016/j.cc...|||203|||True|||True|||journal_article
2025-11-11 04:24:55|||https://www.cdc.gov/niosh/healthcare/risk-factors/chemical-hazards.html...|||74|||True|||False|||government_document
2025-11-11 05:43:19|||Audi, R. (2010). _Epistemology: A contemporary introduction to the theory of knowledge_ (3rd ed.). Routledge.|||109|||False|||False|||other
2025-11-11 05:44:38|||Audi, R. (2010). _Epistemology: A contemporary introduction to the theory of knowledge_ (3rd ed.). Routledge.|||109|||False|||False|||other
2025-11-11 07:38:36|||_African Union Peace and Security Council. (2023). Communiqués on the situation in Sudan. African Union.__ ___Statement of H.E. Moussa Faki Mahamat, Chairperson of the Commission, on the Situation in ...|||203|||False|||False|||other
2025-11-11 07:39:39|||_African Union Peace and Security Council. (2023). Communiqués on the situation in Sudan. African Union.__ ___Statement of H.E. Moussa Faki Mahamat, Chairperson of the Commission, on the Situation in ...|||203|||False|||False|||other
2025-11-11 07:42:48|||_African Union Peace and Security Council. (2023). Communiqués on the situation in Sudan. African Union.__ ___Statement of H.E. Moussa Faki Mahamat, Chairperson of the Commission, on the Situation in ...|||203|||False|||False|||other
2025-11-11 13:25:13|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html...|||195|||True|||False|||webpage
2025-11-11 13:35:32|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html...|||195|||True|||False|||webpage
2025-11-11 13:43:58|||Cartwright, M. (2018, May 16). _Yin and Yang._ World History Encyclopedia; World History Encyclopedia. https://www.worldhistory.org/Yin_and_Yang/|||145|||True|||False|||reference_work
2025-11-11 13:45:12|||Cartwright, M. (2018, May 16). _Yin and Yang._ World History Encyclopedia; World History Encyclopedia. https://www.worldhistory.org/Yin_and_Yang/...|||148|||True|||False|||reference_work
2025-11-11 13:46:39|||Cartwright, M. (2018, May 16). Yin and Yang. _World History Encyclopedia_. https://www.worldhistory.org/Yin_and_Yang/...|||120|||True|||False|||reference_work
2025-11-11 13:49:07|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html|||192|||True|||False|||webpage
2025-11-11 13:52:48|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html|||192|||True|||False|||webpage
2025-11-11 14:33:37|||Montgomery, R. (2021). _Caregiver identity theory overview_. [https://www.researchgate.net/publication/265260328_Caregiver_Identity_Theory_Overview]...|||151|||True|||False|||webpage
2025-11-11 14:43:20|||·       Statistics Canada. (2018). _Caregiving by the hours_. https://www150.statcan.gc.ca/n1/en/pub/11-627-m/11-627-m2021074-eng.pdf?st=8QxOIA4H|||145|||True|||False|||government_document
2025-11-11 15:38:09|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html|||192|||True|||False|||webpage
2025-11-11 15:47:45|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html|||192|||True|||False|||webpage
2025-11-11 15:50:41|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html|||192|||True|||False|||webpage
2025-11-11 15:52:02|||I. O. for Standardization. (2018). _Occupational health and safety management systems—Requirements with guidance for use_ (ISO Standard No. 45001:2018). https://www.iso.org/standard/63787.html|||192|||True|||False|||webpage
2025-11-11 15:59:21|||American Psychiatric Association. (1987). Diagnostic and statistical manual of mental disorders, Third Edition, Revised....|||123|||False|||False|||other
2025-11-11 16:26:04|||Berlin, B., & Kay, P. (1969), _Basic color terms. Their universality and evolution_, University of California Press....|||119|||False|||False|||academic_material
2025-11-11 16:26:17|||Resnick, R. W. (2015). Gestalt therapy. In _The SAGE Encyclopedia of Theory in Counseling and Psychotherapy_ (E. S. Neukrug, Ed.; pp. 457–463). Sage Publications, Inc.  _http://doi.org/10.4135/9781483...|||203|||True|||True|||journal_article
2025-11-11 16:29:37|||Brownell, P. (2016). Contemporary Gestalt therapy. In _Humanistic psychotherapies: Handbook of research and practice_ (2nd ed., pp. 219–250). American Psychological Association. _https://doi.org/10.10...|||203|||True|||True|||journal_article
2025-11-11 17:24:52|||John Hudson, ‘Constitutions of Clarendon, Clause 3, and Henry II’s Reforms of Law and Administration’...|||104|||False|||False|||other
2025-11-11 18:43:11|||American Psychiatric Association. (1987). Diagnostic and statistical manual of mental disorders, Third Edition, Revised.|||120|||False|||False|||other
2025-11-11 21:56:48|||World Health Organization. (2013). _Guidelines for the management of conditions that are specifically related to stress_. Geneva: Author. Retrieved from|||152|||False|||False|||other
2025-11-11 21:58:18|||World Health Organization. (2013). _Guidelines for the management of conditions that are specifically related to stress_. https://iris.who.int/server/api/core/bitstreams/659e3dab-1e1b-4ca4-84e0-4ce264...|||203|||True|||False|||webpage
2025-11-11 22:03:15|||_Clinical psychologist job profile. _(n.d.). BPS. https://www.bps.org.uk/clinical-psychologist-job-profile...|||109|||True|||False|||webpage
2025-11-12 07:56:42|||Bardach, E., & Patashnik, E. M. (2020). _A practical guide for policy analysis: The eightfold path to more effective problem solving_ (6th ed.). CQ Press....|||157|||False|||False|||other
2025-11-12 07:57:37|||Crawford, B., Shoemaker De Mio, P., & Partridge, S. (2025). _Preparing rural students for college and beyond by improving access to coursework_. Center for American Progress....|||177|||False|||False|||other
2025-11-12 08:01:01|||Hattie, J. (2015). _What doesn’t work in education: The politics of distraction_. Pearson....|||93|||False|||False|||other
2025-11-12 08:01:38|||Tienken, C. H., & Orlich, D. C. (2013). _The school reform landscape: Fraud, myth, and lies_. Rowman & Littlefield....|||118|||False|||False|||other
2025-11-12 09:24:19|||Fox, K. (2004). _Watching the English: The Hidden Rules of English Behaviour_. London: Hodder & Stoughton.|||106|||False|||False|||other
2025-11-12 09:32:18|||1. Fox, K. (2004). _Watching the English: The Hidden Rules of English Behaviour_. London: Hodder & Stoughton.|||109|||False|||False|||other
2025-11-12 09:33:23|||1. Fox, K. (2004). _Watching the English: The Hidden Rules of English Behaviour_. London: Hodder & Stoughton.|||109|||False|||False|||other
2025-11-12 09:40:19|||1. Fox, K. (2004). _Watching the English: The Hidden Rules of English Behaviour_. London: Hodder & Stoughton.|||109|||False|||False|||other
2025-11-12 09:48:30|||1. Fox, K. (2004). _Watching the English: The Hidden Rules of English Behaviour_. London: Hodder & Stoughton.|||109|||False|||False|||other
2025-11-12 09:51:59|||**Chen, S., Shen, J., & Gosling, M. **(2018). Does employability increase with internship satisfaction? Enhanced employability and internships satisfaction in a hospitality programme. _Journal of Hosp...|||203|||False|||False|||other
2025-11-12 09:53:37|||**Chen, S., Shen, J., & Gosling, M. **(2018). Does employability increase with internship satisfaction? Enhanced employability and internships satisfaction in a hospitality programme. _Journal of Hosp...|||203|||False|||False|||other
2025-11-12 12:28:35|||**. Literature Review**|||23|||False|||False|||other
2025-11-12 12:29:51|||**. Literature Review**|||23|||False|||False|||other
2025-11-12 12:32:05|||**. Literature Review**|||23|||False|||False|||other
2025-11-12 15:15:06|||López-Gómez, Ernesto, and Celia Camilli-Trujillo. "The benefits of peer tutoring and peer mentoring in university: A review of research." Violence Prevention and Safety Promotion in Higher Education S...|||203|||False|||False|||academic_material
2025-11-12 15:16:06|||López-Gómez, Ernesto, and Celia Camilli-Trujillo. "The benefits of peer tutoring and peer mentoring in university: A review of research." Violence Prevention and Safety Promotion in Higher Education S...|||203|||False|||False|||academic_material
2025-11-12 16:29:56|||Gun Control|||11|||False|||False|||other
2025-11-12 16:31:10|||Gun Control|||11|||False|||False|||other
2025-11-12 16:32:15|||Abramson, L. Y., Seligman, M. E., & Teasdale, J. D. (1978). Learned helplessness in humans: Critique and reformulation. _Journal of Abnormal Psychology_, _87_(1), 49–74. https://doi.org/10.1037/0021-8...|||203|||True|||True|||journal_article
2025-11-12 16:33:43|||Abramson, L. Y., Seligman, M. E., & Teasdale, J. D. (1978). Learned helplessness in humans: Critique and reformulation. _Journal of Abnormal Psychology_, _87_(1), 49–74. https://doi.org/10.1037/0021-8...|||203|||True|||True|||journal_article
2025-11-12 16:35:28|||Abramson, L. Y., Seligman, M. E., & Teasdale, J. D. (1978). Learned helplessness in humans: Critique and reformulation. _Journal of Abnormal Psychology_, _87_(1), 49–74. https://doi.org/10.1037/0021-8...|||203|||True|||True|||journal_article
2025-11-12 16:36:25|||Carrillo, M. (2012). El derecho a los recursos en el proceso judicial. Editorial Aranzadi....|||93|||False|||False|||other
2025-11-12 16:36:41|||Carrillo, M. (2012). El derecho a los recursos en el proceso judicial. Editorial Aranzadi....|||93|||False|||False|||other
2025-11-12 16:39:11|||Abramson, L. Y., Seligman, M. E., & Teasdale, J. D. (1978). Learned helplessness in humans: Critique and reformulation. _Journal of Abnormal Psychology_, _87_(1), 49–74. https://doi.org/10.1037/0021-8...|||203|||True|||True|||journal_article
2025-11-12 16:39:44|||De Otto, I. (1988). Derecho Constitucional: Sistema de fuentes. Ariel.|||70|||False|||False|||other
2025-11-12 16:41:31|||De Otto, I. (1988). Derecho Constitucional: Sistema de fuentes. Ariel.|||70|||False|||False|||other
2025-11-12 16:42:20|||Abramson, L. Y., Seligman, M. E., & Teasdale, J. D. (1978). Learned helplessness in humans: Critique and reformulation. _Journal of Abnormal Psychology_, _87_(1), 49–74. https://doi.org/10.1037/0021-8...|||203|||True|||True|||journal_article
2025-11-12 16:42:43|||De Otto, I. (1988). Derecho Constitucional: Sistema de fuentes. Ariel.|||70|||False|||False|||other
2025-11-12 16:43:53|||De Otto, I. (1988). Derecho Constitucional: Sistema de fuentes. Ariel.|||70|||False|||False|||other
2025-11-12 16:44:04|||Abramson, L. Y., Seligman, M. E., & Teasdale, J. D. (1978). Learned helplessness in humans: Critique and reformulation. _Journal of Abnormal Psychology_, _87_(1), 49–74. https://doi.org/10.1037/0021-8...|||203|||True|||True|||journal_article
2025-11-12 16:46:19|||Toma, A. M., Petre, D., Iliescu, D., & Ion, A. (2025). From Hassles to Well-Being: Unravelling the Mediating Role of Daily Affect. _Stress and Health: Journal of the International Society for the Inve...|||203|||False|||False|||other
2025-11-12 16:47:18|||Vize, C. E., Kaurin, A., & Wright, A. G. C. (2024). Personality Pathology and Momentary Stress Processes. _Clinical Psychological Science_, _12_(4), 686–705. https://doi.org/10.1177/21677026231192483|||199|||True|||True|||journal_article
2025-11-12 16:53:50|||ter Meulen, W. G., Draisma, S., van Hemert, A. M., Schoevers, R. A., Kupka, R. W., Beekman, A. T. F., & Penninx, B. W. J. H. (2021). Depressive and anxiety disorders in concert–A synthesis of findings...|||203|||False|||False|||other
2025-11-12 20:21:27|||One Beatitude that strongly relates to ethical behavior is “Blessed are the merciful, for they will be shown mercy” (Matthew 5:7, New International Version). This emphasizes the importance of compassi...|||203|||False|||False|||other
2025-11-13 02:38:14|||1) En el espacio Juegoteca, Unahur recrea, se  observa un espacio que relaciona ambos, el ocio y lo lúdico con la actividad mental y el aprendizaje. La juegoteca  surgió desde la dirección de la unive...|||203|||False|||False|||other
2025-11-13 03:18:36|||Aziz, N. (1985). _Atap Genting Atap Rumbia._ Dewan Bahasa dan Pustaka....|||73|||False|||False|||other
2025-11-13 03:22:31|||Ekmekçi, R., & Miçooğulları, B. O. (2018). Examination and comparison of psychological characteristics of American football players and handball players. _Universal Journal of Educational Research, 6 ...|||203|||False|||False|||other
2025-11-13 03:23:35|||Ekmekçi, R., & Miçooğulları, B. O. (2018). Examination and comparison of psychological characteristics of American football players and handball players. _Universal Journal of Educational Research, 6 ...|||203|||False|||False|||other
2025-11-13 03:26:17|||Ekmekçi, R., & Miçooğulları, B. O. (2018). Examination and comparison of psychological characteristics of American football players and handball players. _Universal Journal of Educational Research, 6 ...|||203|||False|||False|||other
2025-11-13 03:28:58|||“Health, Income, & Poverty: Where We Are & What Could Help, " Health Affairs Health Policy Brief, October 4, 2018 .DOI: 10.1377/hpb20180817.901935...|||149|||False|||True|||journal_article
2025-11-13 07:23:34|||Capital University. (2006). The impact of social media on mental health in students. Retrieved from **_https://capital.edu_**...|||128|||True|||False|||academic_material
2025-11-13 07:24:11|||Albini, A. (2020). Contact with the environment: Sight. In A. Albini (Ed.), _Light, molecules, reaction and health_ (pp. 149–228). Academic Press. https://doi.org/10.1016/B978-0-12-811659-3.00003-7...|||200|||True|||True|||journal_article
2025-11-13 07:24:53|||Albini, A. (2020). Contact with the environment: Sight. In A. Albini (Ed.), _Light, molecules, reaction and health_ (pp. 149–228). Academic Press. https://doi.orAlbini, A. (2020). Contact with the env...|||203|||True|||False|||webpage
2025-11-13 07:28:31|||Blum, K. P., Versteeg, C., Sombeck, J., Chowdhury, R. H., & Miller, L. E. (2021). Proprioception: A sense to facilitate action. In L. E. Miller (Ed.), _Somatosensory feedback for neuroprosthetics_ (pp...|||203|||False|||False|||other
2025-11-13 07:29:09|||Grabe, V., & Sachse, S. (2018). Fundamental principles of the olfactory code. _Biosystems_, _164_, 94–101. _https://doi.org/10.1016/j.biosystems.2017.10.010_...|||160|||True|||True|||journal_article
2025-11-13 07:30:12|||Mun, M., & Holt, J. R. (2025). A contemporary view of mechanosensory transduction in auditory hair cells. _Biophysical Journal_. _https://doi.org/10.1016/j.bpj.2025.06.015_...|||175|||True|||True|||journal_article
2025-11-13 16:38:15|||**Modigliani and Miller’s  Proposition**|||40|||False|||False|||other
2025-11-13 16:43:41|||Ajayi, A. I., Athero, S., Muga, W., & Kabiru, C. W. (2023). Lived experiences of pregnant and parenting adolescents in Africa: A scoping review. _Reproductive Health, 20_(113), 1–15. https://doi.org/1...|||203|||True|||True|||journal_article
2025-11-13 16:50:01|||Ajayi, A. I., Athero, S. Muga, W., & Kabiru, C. W. (2023). Lived experiences of pregnant and parenting adolescents in Africa: A scoping review. _Reproductive Health, 20_(113), 1–15. https://doi.org/10...|||203|||True|||True|||journal_article
2025-11-13 16:51:56|||Ajayi, A. I., Athero, S. Muga, W., & Kabiru, C. W. . Lived experiences of pregnant and parenting adolescents in Africa: A scoping review. _Reproductive Health, 20_(113), 1–15. https://doi.org/10.1186/...|||203|||True|||True|||journal_article
